id,day,event_type,category,region,device,account_age_days,num_prev_listings,prev_reports_30d,verification_level,price,num_images,message_length,contains_off_platform,urgency_words,payment_attempt,time_to_first_response_min,risk_score
1467,2,message_send,furniture,rural,web,122.6,5,0,0,213.52,0,90,0,0,0,16.3,0.45889804467238604
426,2,ad_post,other,urban,android,55.4,5,0,1,47.38,6,82,0,0,0,2.7,0.4588435048122177
500,2,message_send,furniture,metro,android,85.7,2,0,1,343.87,5,185,0,0,0,,0.45815709292186446
1088,3,message_send,other,,android,77.9,4,0,1,121.63,3,91,0,0,0,2.4,0.45708406033470705
603,2,ad_post,bikes,rural,web,59.3,1,0,1,100.48,3,6,0,0,0,28.5,0.457081498200623
1895,2,ad_post,electronics,,android,92.7,3,0,1,163.16,6,190,0,0,0,,0.45640435576139077
401,4,ad_post,phones,metro,android,89.7,1,0,1,104.68,4,38,0,0,0,41.9,0.4561621761416448
1733,5,ad_post,electronics,urban,android,92.0,2,0,2,83.5,7,76,0,0,1,20.4,0.45607631721047126
1907,3,ad_post,fashion,metro,web,37.6,2,0,1,237.8,0,72,0,0,0,23.9,0.4560113238279029
1373,5,ad_post,other,,android,168.3,7,0,0,376.12,2,117,0,0,0,5.0,0.4556535655570405
139,3,ad_post,other,urban,android,29.0,3,0,1,97.07,0,99,0,0,0,25.8,0.4556217853783489
1443,1,ad_post,electronics,metro,ios,8.2,0,0,2,81.27,2,67,0,0,0,9.1,0.45538520153959566
460,2,message_send,electronics,metro,android,89.6,3,0,1,342.57,3,157,0,0,0,21.4,0.45513210739511123
1310,2,ad_post,fashion,,android,180.8,1,0,0,40.0,3,137,0,0,0,77.8,0.45479468982758003
1569,1,ad_post,electronics,metro,android,68.1,3,0,1,205.17,1,136,0,0,0,95.2,0.45475392222628047
579,5,message_send,other,urban,android,50.9,3,0,1,230.85,4,155,0,0,0,16.3,0.45397404824927845
1090,1,message_send,furniture,rural,ios,93.9,4,0,1,132.7,1,120,0,0,0,15.5,0.4535805102141691
188,4,ad_post,fashion,urban,web,21.9,4,0,2,369.97,2,94,0,0,1,54.2,0.45356366506242135
352,3,ad_post,bikes,urban,web,93.8,4,0,0,241.85,3,18,0,0,0,216.6,0.4535247037379155
1381,4,ad_post,fashion,metro,android,197.7,5,0,0,36.09,4,73,0,0,0,12.9,0.4535192404210633
158,1,ad_post,other,metro,android,175.8,3,0,0,75.81,4,83,0,0,0,17.9,0.4534413235090215
368,2,ad_post,other,rural,android,79.7,3,0,1,23.09,3,126,0,0,0,15.1,0.4533803770652014
1991,5,ad_post,fashion,metro,android,67.9,3,0,1,93.41,0,236,0,0,0,8.3,0.4531427843554549
1785,2,ad_post,bikes,urban,android,46.2,1,0,1,199.94,1,216,0,0,0,,0.45146587702346347
1697,5,message_send,furniture,metro,android,85.8,1,0,1,354.14,1,101,0,0,0,24.5,0.45121904042123906
1591,3,ad_post,bikes,urban,android,60.1,0,0,1,159.8,1,84,0,0,0,45.3,0.45073836632171316
345,1,message_send,fashion,urban,web,10.7,5,0,1,506.85,2,219,0,0,0,8.5,0.4489788658316494
582,5,ad_post,bikes,metro,ios,129.3,4,0,2,472.06,2,29,0,0,1,19.6,0.4487600553398512
746,2,ad_post,furniture,metro,android,72.8,3,0,1,52.46,2,125,0,0,0,18.5,0.44868816074216183
442,3,message_send,fashion,metro,android,167.7,5,0,2,187.84,1,43,0,1,0,12.9,0.448485477680178
1565,3,ad_post,phones,rural,ios,116.7,5,0,2,125.2,3,96,0,0,1,7.4,0.44829043559569465
147,5,ad_post,electronics,urban,ios,90.6,4,0,1,116.21,4,37,0,0,0,1.3,0.44812930159670555
384,5,ad_post,other,urban,android,145.3,7,0,0,47.79,4,94,0,0,0,22.5,0.4467497552984225
1598,5,ad_post,furniture,,android,246.5,4,0,1,185.27,2,99,0,1,0,13.4,0.44629134529149556
623,2,ad_post,bikes,metro,android,97.8,2,0,1,204.66,5,132,0,0,0,74.0,0.44543626765787414
590,3,ad_post,other,rural,android,64.1,2,0,1,141.74,2,174,0,0,0,142.6,0.4454162504532198
1715,5,message_send,fashion,urban,android,70.8,4,0,1,81.24,3,152,0,0,0,,0.4446777493186823
16,5,message_send,phones,rural,android,80.6,3,0,1,34.9,1,164,0,0,0,,0.44462138732367934
1066,1,ad_post,electronics,metro,ios,18.7,7,0,2,344.63,3,62,0,0,0,9.2,0.444546799636027
856,2,ad_post,electronics,metro,android,92.5,5,0,1,323.55,2,121,0,0,0,16.1,0.44355654038622155
1889,3,ad_post,fashion,rural,ios,346.9,4,0,0,403.51,4,43,0,0,1,45.4,0.4434235218978019
1563,5,ad_post,electronics,urban,android,78.2,3,0,1,44.06,4,29,0,0,0,45.0,0.44341191201442676
699,4,ad_post,furniture,metro,ios,203.6,0,0,0,113.55,3,65,0,0,0,26.4,0.44332761368876783
612,1,message_send,electronics,metro,android,107.2,4,0,1,322.07,6,185,0,0,0,15.2,0.44290041926760426
1711,2,ad_post,furniture,urban,android,58.6,2,0,1,194.99,0,17,0,0,0,34.9,0.4424064625965224
1360,3,ad_post,electronics,metro,android,110.1,2,0,1,261.48,3,57,0,0,0,,0.4420693798783181
481,2,message_send,phones,metro,android,180.6,2,1,2,172.99,1,87,0,0,0,11.1,0.4418605233798266
83,3,ad_post,fashion,metro,android,26.4,4,0,2,,4,0,0,0,0,8.3,0.44060579118929033
1933,4,ad_post,other,metro,android,187.8,4,0,0,98.84,4,82,0,0,0,16.5,0.4405316998270472
1314,3,message_send,furniture,urban,android,150.5,2,0,0,44.08,4,223,0,0,0,5.5,0.44042962615391995
1964,2,ad_post,electronics,metro,android,87.1,8,0,1,143.84,0,53,0,0,0,,0.43976382535814273
1825,4,ad_post,other,urban,web,106.6,2,0,0,67.54,1,8,0,0,0,9.8,0.4385487099412479
1695,2,ad_post,fashion,metro,ios,212.2,4,0,0,34.28,3,115,0,0,0,,0.43808882027778956
1032,2,message_send,phones,urban,android,64.0,1,0,2,301.46,1,187,0,0,1,8.3,0.437620191860919
81,3,ad_post,electronics,urban,android,58.7,3,0,1,71.42,1,124,0,0,0,10.2,0.4376193459721537
845,4,ad_post,furniture,urban,ios,177.1,4,0,0,334.6,0,0,0,0,0,,0.4370895704429571
36,5,message_send,other,rural,web,22.3,3,0,1,41.4,1,208,0,0,0,20.9,0.43696329952116514
1160,1,ad_post,other,metro,ios,103.3,2,0,1,166.54,1,0,0,0,0,38.8,0.4367372772590598
680,4,message_send,other,rural,ios,13.0,3,0,2,,0,46,0,0,0,6.3,0.4366409686785209
1765,4,message_send,bikes,rural,ios,39.6,6,0,2,82.05,7,180,0,0,0,4.5,0.4358826791044656
34,3,ad_post,bikes,metro,android,189.5,5,0,0,118.64,1,90,0,0,0,13.7,0.4343627239202285
266,1,message_send,furniture,rural,ios,102.0,2,0,1,100.55,4,220,0,0,0,74.7,0.4340594233725788
1194,1,ad_post,furniture,metro,web,175.4,3,0,1,298.61,6,0,0,0,1,45.6,0.4339010323303133
1853,5,ad_post,electronics,urban,web,282.1,3,0,1,188.37,3,76,1,0,0,5.8,0.43331336866851694
1951,5,ad_post,furniture,metro,android,187.5,5,0,0,134.01,2,95,0,0,0,12.1,0.4327840982696726
1011,5,message_send,electronics,,ios,24.6,2,0,2,168.0,3,119,0,0,0,18.4,0.4326552556897713
216,5,message_send,bikes,rural,android,102.8,2,0,1,208.06,2,178,0,0,0,67.9,0.4325277443846368
1899,5,message_send,bikes,urban,ios,86.6,1,0,1,109.69,2,154,0,0,0,11.7,0.4325109904240028
1952,5,ad_post,bikes,urban,android,247.6,1,0,0,2625.56,3,152,0,0,0,7.8,0.43227979447807663
1891,5,message_send,phones,metro,android,81.5,2,0,1,86.23,2,189,0,0,0,41.0,0.4322720125100863
968,1,ad_post,electronics,metro,android,13.0,5,0,2,87.72,3,20,0,0,0,29.1,0.4321846840793216
1587,1,message_send,electronics,rural,web,147.4,1,0,0,,0,146,0,0,0,20.0,0.43187261014042666
1475,1,ad_post,furniture,metro,ios,9.8,4,0,2,115.9,4,88,0,0,0,68.4,0.43173797096127925
1062,5,ad_post,electronics,metro,web,40.5,0,0,1,106.96,4,257,0,0,0,25.8,0.4315788173344429
84,1,ad_post,electronics,urban,android,77.3,3,0,1,337.56,4,181,0,0,0,,0.43030823868369855
611,3,message_send,furniture,metro,ios,198.1,2,0,0,,1,144,0,0,0,3.1,0.42922881925327694
1724,2,ad_post,bikes,urban,ios,90.9,4,0,1,287.53,1,76,0,0,0,17.3,0.4287472008920383
1200,5,ad_post,furniture,,android,118.1,5,0,1,17.1,6,14,0,0,0,14.1,0.4287099854638282
1018,4,message_send,other,metro,web,37.8,0,0,1,146.61,3,194,0,0,0,,0.4278914823570113
1428,3,message_send,bikes,metro,ios,34.9,6,0,2,170.52,4,78,0,0,0,7.8,0.4278224400952422
1070,1,ad_post,furniture,metro,android,95.3,5,0,2,126.93,4,189,0,0,1,36.0,0.4276094722651774
883,5,ad_post,other,metro,android,93.2,0,0,1,149.51,3,105,0,0,0,61.5,0.4275341055970075
166,3,ad_post,other,metro,android,14.3,4,0,2,385.98,6,56,0,0,0,82.8,0.42725121083746015
912,1,ad_post,phones,rural,android,5.2,6,0,2,134.93,2,108,0,0,0,3.6,0.42723270590826146
1949,2,message_send,furniture,,android,274.7,3,1,1,317.91,2,257,0,0,0,17.8,0.42639565862045015
25,4,message_send,other,metro,android,15.4,5,0,2,181.02,5,59,0,0,0,7.1,0.42606127842347796
1500,1,message_send,furniture,urban,android,64.1,2,0,1,,1,131,0,0,0,,0.4259317186811226
1579,4,ad_post,phones,metro,ios,117.6,1,0,1,343.86,2,106,0,0,0,15.8,0.4258814497252452
134,4,ad_post,other,urban,ios,196.9,2,0,1,40.06,3,7,0,0,1,5.1,0.42567372091075006
873,2,ad_post,furniture,metro,ios,43.0,1,0,2,583.57,3,20,0,0,0,,0.42520553870898015
1541,3,message_send,electronics,rural,android,116.7,4,0,1,73.97,3,153,0,0,0,,0.42434460954620656
1414,1,ad_post,furniture,metro,ios,208.5,3,0,0,173.92,2,49,0,0,0,58.9,0.42404591191590696
621,5,ad_post,other,urban,android,62.8,6,0,1,181.04,3,110,0,0,0,36.5,0.4230944049726788
484,1,ad_post,fashion,urban,android,179.6,5,0,0,169.74,3,140,0,0,0,17.3,0.4224064028795994
1751,4,ad_post,furniture,,android,91.9,2,0,1,249.08,2,147,0,0,0,68.3,0.4220205636747159
152,4,message_send,other,metro,android,11.5,3,0,2,185.96,5,140,0,0,0,3.3,0.42182858967338704
1571,3,message_send,fashion,,ios,137.9,3,0,2,83.94,2,119,0,0,1,11.5,0.4215084773282544
907,5,ad_post,electronics,metro,android,31.9,1,0,2,303.63,3,59,0,0,0,7.2,0.4207043643038631
750,2,ad_post,bikes,metro,android,131.8,0,0,2,,3,78,0,0,1,,0.4198364532415455
1960,1,ad_post,bikes,urban,android,119.6,2,0,2,100.48,5,4,0,0,1,15.2,0.4194189017138759
1959,3,message_send,fashion,rural,android,129.3,1,0,1,44.56,1,100,0,0,0,9.7,0.4193375951893497
995,4,ad_post,phones,urban,ios,444.1,4,0,0,58.63,6,133,1,0,0,4.8,0.41922845755334986
984,2,ad_post,bikes,,android,114.4,3,0,1,217.85,3,127,0,0,0,18.1,0.41919023097631153
1352,1,ad_post,electronics,metro,ios,151.8,0,0,1,468.47,4,58,0,0,0,15.6,0.41881100816556505
781,1,ad_post,other,,ios,98.6,1,0,1,157.6,1,155,0,0,0,25.5,0.41839198917949666
1335,4,ad_post,electronics,urban,web,43.3,3,0,1,911.07,1,155,0,0,0,5.5,0.41837623984630634
769,5,ad_post,other,urban,android,9.2,1,0,2,633.28,5,69,0,0,0,7.7,0.4171268341172427
648,5,ad_post,bikes,metro,android,303.8,2,1,1,187.83,2,122,0,0,0,,0.4170626438110055
1154,5,message_send,bikes,rural,web,63.3,6,0,1,343.76,4,292,0,0,0,5.3,0.4170466499053187
1389,5,ad_post,furniture,,android,30.0,1,0,2,267.07,5,90,0,0,0,4.6,0.4167795243255598
1111,4,message_send,other,urban,android,70.3,4,0,1,563.17,0,131,0,0,0,21.6,0.41675023582025666
1932,1,ad_post,electronics,urban,android,90.6,5,0,1,101.24,3,69,0,0,0,6.1,0.4167204384969209
1758,2,ad_post,other,metro,ios,21.4,2,0,2,43.33,3,40,0,0,0,48.5,0.4166492366690323
598,3,message_send,other,metro,android,13.9,3,0,2,220.81,4,118,0,0,0,15.5,0.4158038809997507
864,3,message_send,electronics,metro,web,152.6,6,0,0,221.62,3,184,0,0,0,10.9,0.4157137015572104
1584,5,message_send,other,urban,ios,88.1,7,0,1,100.21,3,77,0,0,0,17.2,0.41560369062318836
1348,4,message_send,electronics,,web,155.2,4,0,0,120.78,5,237,0,0,0,17.3,0.4153037094189801
1213,5,message_send,phones,,web,41.7,4,0,1,196.91,0,141,0,0,0,10.0,0.4150475886141908
1401,5,message_send,other,urban,android,57.4,5,0,1,,0,157,0,0,0,6.8,0.4144879815024039
1775,1,ad_post,other,metro,android,105.7,3,0,1,162.06,2,68,0,0,0,8.9,0.41432273167518724
1103,2,ad_post,furniture,rural,android,32.9,5,0,2,163.52,5,84,0,0,0,,0.4142808094062653
1146,1,ad_post,bikes,urban,ios,92.1,3,0,1,479.99,1,194,0,0,0,17.0,0.4142164376802059
642,3,ad_post,bikes,urban,web,46.0,5,0,1,191.7,4,42,0,0,0,46.0,0.413592830149617
718,2,ad_post,other,,ios,11.7,7,0,2,110.08,4,165,0,0,0,2.0,0.41321997100398206
1578,4,ad_post,fashion,urban,android,110.3,2,0,1,309.12,2,31,0,0,0,17.0,0.4125456438870725
1138,4,message_send,other,,android,14.2,3,0,2,101.19,2,52,0,0,0,7.4,0.41233510465518874
130,4,message_send,furniture,metro,android,20.0,4,0,2,176.86,6,183,0,0,0,7.7,0.41199890831794955
979,1,message_send,electronics,rural,android,112.0,2,0,1,105.05,2,244,0,0,0,10.9,0.4118074206640538
59,4,message_send,phones,rural,ios,30.8,5,0,2,66.78,1,62,0,0,0,20.6,0.41112385042256383
1716,2,message_send,furniture,rural,ios,41.8,3,0,2,194.56,2,84,0,0,0,12.7,0.4109099616343549
480,1,ad_post,bikes,urban,ios,111.8,0,0,1,57.61,3,47,0,0,0,34.1,0.41040600145377826
848,1,ad_post,electronics,urban,android,7.7,5,0,2,384.08,4,86,0,0,0,9.3,0.41014250398502095
439,1,message_send,phones,metro,ios,130.3,4,0,1,264.07,4,133,0,0,0,5.5,0.41006243509440415
1718,1,ad_post,other,urban,ios,175.0,3,0,0,416.59,2,228,0,0,0,20.5,0.4098483004765487
888,4,message_send,phones,urban,android,62.2,3,0,1,128.46,0,162,0,0,0,39.3,0.40960335670244535
279,4,ad_post,phones,metro,web,64.2,3,0,1,141.02,4,103,0,0,0,10.9,0.4092408850164341
165,2,ad_post,electronics,metro,ios,233.6,5,0,0,160.41,5,121,0,0,0,22.6,0.40908628864639723
1257,1,ad_post,electronics,metro,android,44.5,3,0,2,292.63,6,88,0,0,0,25.0,0.40896495254800075
1406,3,ad_post,other,metro,ios,133.0,1,0,1,123.1,5,102,0,0,0,12.8,0.40862307478772636
44,4,ad_post,bikes,urban,ios,10.0,4,0,2,142.46,4,138,0,0,0,6.8,0.408544526138567
677,4,ad_post,bikes,urban,ios,83.2,2,0,1,220.08,1,187,0,0,0,81.6,0.40823766266898903
314,4,message_send,other,urban,ios,84.3,4,0,1,37.68,3,165,0,0,0,2.4,0.4080630037532563
911,4,ad_post,fashion,metro,ios,35.6,2,0,2,270.07,0,126,0,0,0,9.5,0.40732810973420897
1027,2,ad_post,phones,metro,android,27.1,5,0,2,321.16,3,39,0,0,0,21.1,0.40718771918864993
77,5,message_send,other,metro,ios,9.0,2,0,2,93.6,3,255,0,0,0,6.8,0.40693580452989003
1016,2,message_send,electronics,rural,android,135.7,0,0,1,515.45,2,211,0,0,0,6.8,0.4067848486648718
1487,1,ad_post,other,metro,android,200.9,2,0,1,,1,158,0,0,1,13.8,0.4063351695188019
187,1,ad_post,furniture,metro,web,52.2,4,0,1,29.46,2,89,0,0,0,20.1,0.4059507170876717
573,3,ad_post,phones,metro,android,53.2,0,0,2,186.42,8,49,0,0,0,15.1,0.40593892124667064
1957,5,ad_post,bikes,metro,ios,35.8,4,0,2,63.94,3,140,0,0,0,9.4,0.405553759524505
477,1,ad_post,electronics,metro,ios,41.4,5,0,2,151.76,1,6,0,0,0,6.7,0.40538711274255623
1866,1,ad_post,phones,urban,android,110.1,1,0,1,203.25,6,87,0,0,0,5.9,0.40408559973145264
9,4,message_send,other,urban,web,48.0,4,0,1,131.58,9,199,0,0,0,5.6,0.4032534681250163
1253,4,ad_post,bikes,urban,android,20.0,4,0,2,,6,79,0,0,0,9.2,0.4029021263876457
1900,1,message_send,other,metro,ios,271.9,6,0,1,113.66,2,168,0,1,0,33.4,0.40260012299908793
725,3,ad_post,fashion,urban,android,111.6,2,0,1,,2,35,0,0,0,,0.4020993063566502
1093,2,ad_post,phones,metro,ios,22.2,3,0,2,249.7,0,106,0,0,0,20.2,0.40129232966604295
1801,1,ad_post,phones,urban,web,25.9,3,0,1,106.96,2,163,0,0,0,2.9,0.40122403527375317
1882,2,message_send,other,urban,android,416.8,2,0,2,414.93,3,109,1,1,0,6.3,0.40065040423886156
756,3,message_send,furniture,metro,android,122.6,4,0,1,48.45,5,149,0,0,0,4.7,0.3994875047439967
616,5,message_send,furniture,metro,ios,309.7,2,1,1,83.32,2,194,0,0,0,7.3,0.3994023624107423
748,5,message_send,fashion,urban,android,110.2,5,0,1,242.47,3,109,0,0,0,24.0,0.39872487960954833
871,3,ad_post,other,urban,android,297.3,3,0,0,116.45,3,35,0,0,1,15.1,0.3985668084385903
122,2,message_send,other,metro,web,48.6,3,0,1,172.02,0,133,0,0,0,8.8,0.3983443840739994
831,1,ad_post,bikes,metro,android,42.3,3,0,2,150.33,4,80,0,0,0,12.3,0.39777747206058234
703,3,ad_post,furniture,metro,android,35.7,1,0,2,,4,69,0,0,0,15.7,0.3975067962104518
1748,2,ad_post,electronics,urban,android,28.8,3,0,2,179.57,5,0,0,0,0,26.9,0.39738049299946165
674,1,ad_post,fashion,metro,ios,148.5,4,0,1,,3,40,0,0,0,80.5,0.3967813099056711
424,3,ad_post,electronics,rural,ios,53.5,3,0,2,179.41,1,82,0,0,0,5.2,0.3966310226720228
1464,1,ad_post,electronics,urban,ios,296.6,3,0,1,601.58,2,42,0,1,0,14.1,0.39580631295178903
1073,1,ad_post,furniture,metro,android,234.9,3,0,0,114.64,6,82,0,0,0,8.4,0.39559424057232645
1503,1,ad_post,electronics,metro,ios,152.4,0,0,1,499.34,3,170,0,0,0,3.1,0.39529793407014546
54,1,ad_post,fashion,urban,web,153.0,6,0,0,,3,47,0,0,0,45.9,0.39471112049511164
1396,2,message_send,phones,rural,ios,126.4,2,0,1,166.88,1,245,0,0,0,6.4,0.39381828940369035
627,2,ad_post,bikes,metro,ios,31.3,3,0,2,,0,127,0,0,0,28.7,0.39344134882684934
1556,4,ad_post,furniture,rural,ios,392.1,4,0,1,151.84,1,88,1,0,0,3.6,0.3934166127151925
402,5,message_send,furniture,urban,ios,19.6,2,0,2,69.67,5,109,0,0,0,37.3,0.39301040268372683
214,2,ad_post,bikes,urban,android,96.3,3,0,1,89.79,2,131,0,0,0,13.4,0.3922575876160524
902,3,ad_post,furniture,metro,android,130.0,7,0,1,292.87,5,59,0,0,0,87.0,0.39143247270786247
1505,4,ad_post,other,metro,ios,42.6,4,0,2,120.48,3,35,0,0,0,30.3,0.3911683666591978
1210,4,ad_post,bikes,urban,android,109.4,2,0,1,164.39,4,144,0,0,0,19.8,0.391136539643666
1847,1,ad_post,electronics,metro,ios,50.3,1,0,2,253.05,2,123,0,0,0,17.9,0.391111927692083
791,3,ad_post,other,metro,android,139.6,6,0,1,298.87,4,0,0,0,0,11.6,0.39093363496392564
1875,1,ad_post,electronics,metro,ios,142.3,9,0,1,140.15,5,169,0,0,0,3.5,0.3909233064414899
1249,4,ad_post,electronics,urban,android,9.2,3,0,2,104.89,4,130,0,0,0,31.9,0.390802647750377
1769,1,ad_post,phones,rural,android,27.1,4,0,2,74.33,1,116,0,0,0,12.3,0.39069922085389586
1761,1,message_send,fashion,rural,web,85.1,1,0,1,135.84,3,256,0,0,0,36.6,0.3906647124640437
1458,4,message_send,furniture,,ios,228.4,1,0,0,130.4,2,181,0,0,0,2.7,0.39041930450865747
647,2,ad_post,electronics,,android,136.8,3,0,1,,4,134,0,0,0,12.0,0.38963573733176676
1675,1,ad_post,other,metro,ios,391.4,5,0,1,151.89,2,150,0,1,1,11.0,0.3894643628547563
1756,3,message_send,other,metro,android,98.1,1,0,1,40.45,1,246,0,0,0,16.4,0.38946295569999
596,3,ad_post,other,urban,web,49.5,4,0,2,43.45,3,55,0,0,1,34.1,0.38924383695771053
706,3,message_send,electronics,metro,ios,51.4,2,0,2,105.27,3,130,0,0,0,23.7,0.38887457467130454
456,2,ad_post,other,,android,44.1,3,0,2,90.64,6,64,0,0,0,5.0,0.38814470026446135
1830,3,ad_post,furniture,urban,android,22.7,3,0,2,519.29,3,54,0,0,0,5.6,0.38801081252484565
127,1,message_send,other,urban,android,7.9,2,0,2,220.05,6,191,0,0,0,2.4,0.38739985604012184
515,5,message_send,electronics,metro,android,25.6,6,0,2,140.05,1,141,0,0,0,21.5,0.3870800524487508
1796,2,message_send,phones,urban,android,93.0,1,0,1,164.79,4,246,0,0,0,22.6,0.3868955747564171
1215,4,message_send,other,metro,android,41.1,3,0,2,203.19,5,114,0,0,0,,0.38673344730455267
1726,5,ad_post,electronics,metro,web,96.9,0,0,1,213.25,3,76,0,0,0,19.2,0.38654375582979494
104,2,ad_post,other,metro,ios,228.8,5,0,0,129.94,4,144,0,0,0,10.6,0.38620538563690504
788,3,ad_post,bikes,rural,ios,75.3,4,0,2,92.92,6,127,0,0,0,12.1,0.38607166930336073
640,3,ad_post,other,metro,android,121.2,2,0,1,275.65,2,137,0,0,0,11.0,0.3856780151495993
604,5,ad_post,other,urban,android,183.2,4,0,0,42.21,4,180,0,0,0,19.4,0.385330426065235
643,1,message_send,electronics,metro,web,59.1,2,0,1,124.47,2,195,0,0,0,134.3,0.3846483706789836
1193,5,ad_post,electronics,metro,android,139.6,3,0,1,,1,45,0,0,0,,0.38459677494617317
1002,2,message_send,bikes,rural,android,230.1,4,0,0,141.44,3,267,0,0,0,,0.3837762657351144
1577,5,ad_post,furniture,urban,android,108.8,1,0,1,89.06,2,51,0,0,0,3.7,0.38361730085731216
1941,1,message_send,furniture,urban,android,106.6,3,0,1,32.49,6,186,0,0,0,15.1,0.38343139167890405
329,5,ad_post,furniture,metro,android,125.3,3,0,1,94.49,2,101,0,0,0,14.5,0.38315458315599993
597,3,ad_post,other,urban,android,11.3,6,0,2,705.19,2,94,0,0,0,,0.38216274376487636
1588,3,message_send,phones,metro,android,21.8,3,0,2,,3,198,0,0,0,62.1,0.3819325870713763
1460,3,ad_post,phones,urban,android,10.9,0,0,2,37.85,2,61,0,0,0,9.1,0.3817752325683355
1540,1,message_send,fashion,rural,android,139.1,4,0,1,17.67,0,159,0,0,0,4.9,0.38157988480542626
1001,1,message_send,electronics,urban,android,119.2,0,0,1,108.86,4,151,0,0,0,10.9,0.38103331734185086
1175,1,message_send,other,metro,ios,37.4,2,0,2,359.82,2,191,0,0,0,27.4,0.3809856779985542
470,4,ad_post,furniture,urban,ios,126.0,4,0,1,48.61,4,39,0,0,0,,0.3805788339169016
833,1,ad_post,phones,,ios,46.9,3,0,2,62.31,4,30,0,0,0,124.1,0.3802775799227668
988,2,ad_post,fashion,urban,ios,146.3,2,0,1,208.88,4,60,0,0,0,28.3,0.38013812234325556
1550,5,message_send,other,urban,android,81.3,6,0,1,101.11,0,139,0,0,0,15.0,0.3801141143588355
162,3,message_send,furniture,urban,android,45.2,1,0,1,,1,144,0,0,0,424.0,0.3796349275696378
1469,2,message_send,other,urban,web,45.4,4,0,1,83.47,3,59,0,0,0,92.4,0.3790593975970137
1136,5,message_send,furniture,urban,web,44.2,1,0,1,,2,188,0,0,0,21.2,0.3787944809028043
1905,1,ad_post,other,,ios,44.4,4,0,2,42.75,2,53,0,0,0,,0.3786336721533274
1359,5,message_send,phones,metro,web,172.7,1,0,0,101.87,2,164,0,0,0,14.5,0.37798339958682153
1049,3,message_send,bikes,,android,31.4,5,0,2,213.23,1,197,0,0,0,10.5,0.3777631979661149
571,4,ad_post,electronics,metro,android,50.8,2,0,2,247.36,3,98,0,0,0,40.3,0.37712721563913876
1922,4,ad_post,bikes,rural,android,255.2,5,0,0,349.99,3,134,0,0,0,18.0,0.3770407983629708
1660,5,ad_post,fashion,urban,web,86.3,0,0,1,261.98,1,1,0,0,0,5.8,0.3769178864694229
133,5,message_send,phones,metro,android,117.8,5,0,1,370.63,0,199,0,0,0,6.5,0.3764529354596983
284,2,ad_post,other,metro,ios,31.7,2,0,2,135.5,0,123,0,0,0,,0.37594261828465586
1368,4,message_send,other,metro,android,109.6,2,0,1,38.2,0,189,0,0,0,,0.3758977701095893
889,4,ad_post,other,urban,android,125.3,1,0,1,317.18,7,148,0,0,0,12.4,0.37540599041723804
836,2,message_send,furniture,urban,android,16.3,4,0,2,148.56,2,63,0,0,0,4.4,0.3744993230381432
445,5,message_send,other,metro,ios,146.4,3,0,2,81.62,3,189,0,0,1,8.4,0.37361329549530464
50,5,message_send,other,metro,android,52.6,1,0,2,122.67,7,179,0,0,0,6.3,0.372377375275634
1343,4,message_send,electronics,metro,web,214.6,3,0,1,226.21,0,352,0,1,0,61.4,0.37234567269048824
1280,1,ad_post,phones,metro,android,33.6,3,0,2,180.06,4,179,0,0,0,60.6,0.3715284194286469
742,3,ad_post,other,metro,ios,37.4,3,0,2,110.25,2,165,0,0,0,18.1,0.37099052957411843
1388,3,ad_post,furniture,metro,android,146.4,3,0,1,175.44,2,35,0,0,0,,0.37088824654731445
1893,4,ad_post,other,rural,ios,66.3,1,0,2,138.2,5,187,0,0,0,10.6,0.37070403798900087
482,1,ad_post,other,metro,web,88.3,2,0,1,159.22,3,80,0,0,0,7.4,0.37031566479595446
607,3,ad_post,furniture,rural,ios,152.8,2,0,1,170.53,5,212,0,0,0,89.3,0.36963084756054465
752,3,ad_post,fashion,urban,ios,155.7,0,0,1,63.84,5,56,0,0,0,48.1,0.36907596400398734
441,4,ad_post,fashion,metro,android,159.5,2,0,1,105.23,3,79,0,0,0,35.4,0.368607009558872
1852,3,ad_post,other,,android,36.4,3,0,2,346.82,2,170,0,0,0,5.0,0.36830734684716304
218,5,message_send,phones,metro,android,36.0,5,0,2,227.55,2,177,0,0,0,1.5,0.368204512143608
1525,3,ad_post,other,urban,ios,298.9,2,0,1,155.52,4,43,0,1,0,29.9,0.3678419097408717
357,3,message_send,furniture,metro,ios,54.6,4,0,2,151.31,6,261,0,0,0,6.9,0.3674620735098386
1786,3,ad_post,furniture,urban,ios,41.3,1,0,2,284.96,5,154,0,0,0,16.3,0.3673989129987508
1707,4,ad_post,electronics,metro,android,132.3,2,0,1,,1,226,0,0,0,4.2,0.36690394412509986
587,1,message_send,phones,urban,ios,155.1,1,0,2,1109.25,3,118,0,0,1,136.4,0.3647050532513843
1862,4,ad_post,phones,rural,android,156.5,2,0,1,90.67,4,103,0,0,0,72.2,0.36326566878884037
1444,5,ad_post,electronics,,web,83.7,3,0,1,,1,185,0,0,0,25.4,0.36323926209966617
539,4,message_send,bikes,metro,web,7.8,2,0,2,374.88,3,202,0,0,0,5.3,0.3628732116416369
170,2,ad_post,bikes,urban,ios,161.1,2,0,1,,4,0,0,0,0,,0.3614467607598444
313,5,message_send,phones,metro,android,132.4,1,0,1,131.75,0,165,0,0,0,7.1,0.3611281580062689
